Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre,Ciudad Origen,Pais Origen,Destino,Nombre,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,PesoCargaYCorreo
TAI,TACA INTERNATIONAL,01-dic-21 00:00:00,2021,12,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1.592,14.733
TAM,TAM,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,GRU,GUARULHOS,SAO PAULO,BRASIL,I,R,2.538,19.552
TAM,TAM,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3.140,3.817
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,ABJ,ABIDJAN,ABIDJAN,COSTA DE MARFIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,ACC,KOTAKA INT AIRPORT,ACCRA,GHANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,14,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,ADB,ADNAN MENDERES,IZMIR,TURKEY,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,18,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,AER,AEROFLANDES,FLANDES,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,AGP,MALAGA,MALAGA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,AMM,QUEEN ALIA,AMM,JORDAN,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,53,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,131,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,ARN,ARLAND,ESTOCOLMO,SUECIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,90,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,ATH,ELEFTHERIC,ATENAS,GRECIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,37,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,AUH,ABU DHABI,ABU DHABI,EMIRATOS ARABE,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,109,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BCN,BARCELONA,BARCELONA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,69,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BER,BECERRIL,BECERRIL,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,298,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BEY,INTERNATIONAL,BEIRUT,LIBANO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,58,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BLQ,GUGLIELMO MARCONI,BOLOGNA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,37,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ABJ,ABIDJAN,ABIDJAN,COSTA DE MARFIL,I,R,7,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ACC,KOTAKA INT AIRPORT,ACCRA,GHANA,I,R,13,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ADB,ADNAN MENDERES,IZMIR,TURKEY,I,R,23,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AER,AEROFLANDES,FLANDES,COLOMBIA,N,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AMM,QUEEN ALIA,AMM,JORDAN,I,R,30,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,61,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ARN,ARLAND,ESTOCOLMO,SUECIA,I,R,13,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ATH,ELEFTHERIC,ATENAS,GRECIA,I,R,8,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AUH,ABU DHABI,ABU DHABI,EMIRATOS ARABE,I,R,85,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BCN,BARCELONA,BARCELONA,ESPANA,I,R,75,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BEY,INTERNATIONAL,BEIRUT,LIBANO,I,R,44,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BLQ,GUGLIELMO MARCONI,BOLOGNA,ITALIA,I,R,15,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BOM,MUMBAI,MUMBAI,INDIA,I,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,R,6,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BSL,EUROAIRPORT,BASEL,SUIZA,I,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BUD,FERIHEGY,BUDAPEST,HUNGRIA,I,R,6,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CAI,CAJA DE VIVIENDA MILITAR - BOGOTA,BOGOTA,COLOMBIA,N,R,122,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,I,R,105,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CEB,EL CEBRUNO,AYAPEL,COLOMBIA,N,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,COO,COTONÚ-CADJEHOUN,COTONU,BENIN,I,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CPH,KASTRUP,COPENHAGEN,DINAMARCA,I,R,7,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DAR,DARIEN CALIMA,DARIEN - VALLE,COLOMBIA,N,R,11,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DOH,DOHA,QATAR,QATAR,I,R,38,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,I,R,397,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ESB,ANKARA/ESENBOGA,ANKARA,TURKEY,I,R,37,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,FCO,FIUMIFINO,ROMA,ITALIA,I,R,46,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,I,R,17,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,GVA,SESTRI,GENOVA,ITALIA,I,R,13,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,HAJ,HANNOVER,HANNOVER,ALEMANIA,I,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,HAM,FUHLSBUETTEL,HAMBURG,ALEMANIA,I,R,7,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,HKG,CHEK LAP KOK,HONG KONG,HONG KONG,I,R,3,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,HND,HENDERSON EXECUTIVE,LAS VEGAS,ESTADOS UNIDOS,I,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ICN,INTERNATIONAL INCHEON,INCHEON,KOREA,I,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,IST,ISTANBUL AIRPORT,ESTAMBUL,TURQUIA,I,R,3.145,205.217
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,JNB,INTER JOHANNESBURG,JOHANNESBURG,SURAFRICA,I,R,9,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,KUL,SEPANG,KUALA,MALASIA,I,R,7,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,KWI,INTERNATIONAL KUWAIT,KUWAIT,KUWAIT,I,R,4,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LHR,HEATHROW,LONDRES,INGLATERRA,I,R,4,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LIS,LISBOA,LISBOA,PORTUGAL,I,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LOS,LOS MANGOS,SALDA\A,COLOMBIA,N,R,10,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LUX,LUXEMBOURG,LUXEMBURGO,LUXEMBURGO,I,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MAD,BARAJAS,MADRID,ESPANA,I,R,180,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MNL,NINOY AQUINO,MANILA,FILIPINAS,I,R,3,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MRS,MARSELLA - PROVENZA,MARSELLA,FRANCIA,I,R,3,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,I,R,33,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MXP,MALPENSA,MILANO,ITALIA,I,R,43,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,NAP,CAPODICHINO,NAPOLES,ITALIA,I,R,5,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,NUE,NUEVO MUNDO,TRINIDAD,COLOMBIA,N,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,OPO,PORTO,PORTO,PORTUGAL,I,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,OSL,GARDERMOEN,OSLO,NORUEGA,I,R,10,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,OTP,AEROPUERTO DE OTOPENI,BUCAREST,RUMANIA,I,R,40,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,PRG,RUZYNE,PRAGA,NUEVA ZELANDA,I,R,17,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,RIX,RIGA INTER,RIGA,LATVIA,I,R,3,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SIN,LA CEIBA - META,SAN MARTIN,COLOMBIA,N,R,4,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,STR,SANTA RITA DE ITUANGO,SANTA RITA DE ITUANGO,COLOMBIA,N,R,17,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SYD,KINGSFORD SMITH,SYDNEY,AUSTRALIA,I,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TLV,BEN GURION,TEL AVIV,ISRAEL,I,R,94,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VAR,VARSOVIA,SAN VICENTE DEL CAGUAN,COLOMBIA,N,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VCE,TESSERA,VENECIA,ITALIA,I,R,9,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,I,R,77,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VKO,MOSCOW/VNUKOVO,MOSCU,RUSIA,I,R,97,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VLC,VALENCIA,VALENCIA,ESPANA,I,R,31,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,WAW,FEDERIC CHOPN,WARSAW,POLONIA,I,R,68,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ZAG,ZAGREB-PLESO,ZAGREB,CROACIA,I,R,8,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ZRH,ZURICH,ZURICH,SUIZA,I,R,27,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BRU,BRUXELLES,BRUSELAS,BELGICA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,20,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BSL,EUROAIRPORT,BASEL,SUIZA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,5,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,BUD,FERIHEGY,BUDAPEST,HUNGRIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,19,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,CAI,CAJA DE VIVIENDA MILITAR - BOGOTA,BOGOTA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,138,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,CAN,CANARIAS,NUNCHIA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,131,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,COO,COTONÚ-CADJEHOUN,COTONU,BENIN,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,4,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,CPH,KASTRUP,COPENHAGEN,DINAMARCA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,19,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,DAR,DARIEN CALIMA,DARIEN - VALLE,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,7,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,DOH,DOHA,QATAR,QATAR,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,21,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,DUB,DUBLIN,DUBLIN,IRLANDA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,12,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,696,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,ESB,ANKARA/ESENBOGA,ANKARA,TURKEY,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,40,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,FCO,FIUMIFINO,ROMA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,120,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,66,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,GVA,SESTRI,GENOVA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,13,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,HAJ,HANNOVER,HANNOVER,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,6,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,HAM,FUHLSBUETTEL,HAMBURG,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,59,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,HKG,CHEK LAP KOK,HONG KONG,HONG KONG,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,9,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,HND,HENDERSON EXECUTIVE,LAS VEGAS,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,ICN,INTERNATIONAL INCHEON,INCHEON,KOREA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,16,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,IST,ISTANBUL AIRPORT,ESTAMBUL,TURQUIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2.828,233.314
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,JFK,JOHN F KENNEDY INTL,NEW YORK,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,JNB,INTER JOHANNESBURG,JOHANNESBURG,SURAFRICA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,8,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,KUL,SEPANG,KUALA,MALASIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,14,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,KWI,INTERNATIONAL KUWAIT,KUWAIT,KUWAIT,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,21,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,LAD,LA DILIA,CODAZZI,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,LGW,GATWICK,SHANWIK,INGLATERRA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,5,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,LHR,HEATHROW,LONDRES,INGLATERRA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,22,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,LIS,LISBOA,LISBOA,PORTUGAL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,4,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,LOS,LOS MANGOS,SALDA\A,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,12,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,LUX,LUXEMBOURG,LUXEMBURGO,LUXEMBURGO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,7,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,LYS,LYON,LYON,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,5,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,MAD,BARAJAS,MADRID,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,108,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,MNL,NINOY AQUINO,MANILA,FILIPINAS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,50,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,MRS,MARSELLA - PROVENZA,MARSELLA,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,134,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,MXP,MALPENSA,MILANO,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,222,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,NAP,CAPODICHINO,NAPOLES,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,NCE,COTE D'AZUR,NICE,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,9,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,NUE,NUEVO MUNDO,TRINIDAD,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,1,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,OPO,PORTO,PORTO,PORTUGAL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,OSL,GARDERMOEN,OSLO,NORUEGA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,15,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,OTP,AEROPUERTO DE OTOPENI,BUCAREST,RUMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,113,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,PRG,RUZYNE,PRAGA,NUEVA ZELANDA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,38,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,RIX,RIGA INTER,RIGA,LATVIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,6,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,RUH,KING KHA LED,RIYADH,ARABIA SAUDI,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,6,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,SIN,LA CEIBA - META,SAN MARTIN,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,5,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,STR,SANTA RITA DE ITUANGO,SANTA RITA DE ITUANGO,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,73,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,TLV,BEN GURION,TEL AVIV,ISRAEL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,343,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,TPE,CHIANG KAI SHEK,TAIPEI,TAIWAN,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,4,
